UID,organisationunitname,lga,ward,year,ANC1,ANCA,IPT1,IPT3,IPT1_per_ANC1,IPT3_per_ANC1,IPT3_per_IPT1,ANC1_per_Preg,IPT3_per_Preg,LLIN_per_Preg
42507076,NA,Calabar Municipal,Ikot Ansa,2024,29,54,24,4,0.8275862068965517,0.13793103448275862,0.16666666666666666,NA,NA,NA
73531536,NA,Calabar Municipal,Ikot Effanga,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
52056268,NA,Odukpani,Creek Town 2,2024,17,24,9,0,0.5294117647058824,0,0,NA,NA,NA
40173057,NA,Odukpani,Ekori-Anaku,2024,94,198,84,5,0.8936170212765957,0.05319148936170213,0.05952380952380952,NA,NA,NA
72607656,NA,Odukpani,Adiabo-Efut,2024,95,176,88,16,0.9263157894736842,0.16842105263157894,0.18181818181818182,NA,NA,NA
56079290,NA,Odukpani,Creek Town 2,2024,46,99,42,10,0.9130434782608695,0.21739130434782608,0.23809523809523808,NA,NA,NA
12571072,NA,Calabar Municipal,Akim,2024,11,24,8,4,0.7272727272727273,0.36363636363636365,0.5,NA,NA,NA
50527057,NA,Calabar Municipal,Akim,2024,69,209,62,67,0.8985507246376812,0.9710144927536232,1.0806451612903225,NA,NA,NA
62034035,NA,Calabar Municipal,Akim,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
85343667,NA,Calabar Municipal,Edim Otop,2024,43,124,39,20,0.9069767441860465,0.46511627906976744,0.5128205128205128,NA,NA,NA
64291146,NA,Calabar Municipal,Ediba/Anong,2024,17,31,16,6,0.9411764705882353,0.35294117647058826,0.375,NA,NA,NA
44710382,NA,Calabar Municipal,Ediba/Anong,2024,41,304,42,38,1.024390243902439,0.926829268292683,0.9047619047619048,NA,NA,NA
51309120,NA,Calabar Municipal,Big Qua,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
14897790,NA,Calabar Municipal,Big Qua,2024,3,10,3,1,1,0.3333333333333333,0.3333333333333333,NA,NA,NA
48151024,NA,Calabar Municipal,Edim Otop,2024,501,3504,51,201,0.10179640718562874,0.40119760479041916,3.9411764705882355,NA,NA,NA
20027708,NA,Calabar Municipal,Edim Otop,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
41588931,NA,Calabar Municipal,Edim Otop,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
60505762,NA,Calabar Municipal,Edim Otop,2024,21,89,21,19,1,0.9047619047619048,0.9047619047619048,NA,NA,NA
14041510,NA,Calabar Municipal,Ediba/Anong,2024,46,124,43,18,0.9347826086956522,0.391304347826087,0.4186046511627907,NA,NA,NA
82694386,NA,Calabar Municipal,Edim Otop,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
76656061,NA,Calabar Municipal,Edim Otop,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
60224498,NA,Calabar Municipal,Ikot Ansa,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
80420885,NA,Calabar Municipal,Ikot Ishie,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
71057223,NA,Calabar Municipal,Ediba/Anong,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
53897004,NA,Calabar Municipal,Ikot Effanga,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
14185145,NA,Calabar Municipal,Big Qua,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
40224662,NA,Calabar Municipal,Akim,2024,24,146,31,20,1.2916666666666667,0.8333333333333334,0.6451612903225806,NA,NA,NA
42327683,NA,Calabar Municipal,Big Qua,2024,0,1,0,0,NA,NA,NA,NA,NA,NA
30801151,NA,Calabar Municipal,Big Qua,2024,1,3,1,0,1,0,0,NA,NA,NA
52807817,NA,Calabar Municipal,Ediba/Anong,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
12970150,NA,Calabar Municipal,Big Qua,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
87111018,NA,Calabar Municipal,Ikot Ishie,2024,11,28,11,4,1,0.36363636363636365,0.36363636363636365,NA,NA,NA
71943247,NA,Calabar Municipal,Ediba/Anong,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
39919200,NA,Calabar Municipal,Ikot Ishie,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
50387107,NA,Calabar Municipal,Ediba/Anong,2024,59,161,63,23,1.0677966101694916,0.3898305084745763,0.36507936507936506,NA,NA,NA
45630417,NA,Calabar Municipal,Akim,2024,11,18,9,0,0.8181818181818182,0,0,NA,NA,NA
48604383,NA,Calabar Municipal,Ikot Effanga,2024,20,80,27,11,1.35,0.55,0.4074074074074074,NA,NA,NA
76951742,NA,Calabar Municipal,Ikot Ishie,2024,70,169,60,19,0.8571428571428571,0.2714285714285714,0.31666666666666665,NA,NA,NA
31131762,NA,Calabar Municipal,Ikot Ansa,2024,1,1,1,0,1,0,0,NA,NA,NA
80591933,NA,Calabar Municipal,Kasuk,2024,14,15,12,0,0.8571428571428571,0,0,NA,NA,NA
52509119,NA,Calabar Municipal,Kasuk,2024,72,214,70,39,0.9722222222222222,0.5416666666666666,0.5571428571428572,NA,NA,NA
64007260,NA,Calabar Municipal,Ikot Ishie,2024,33,89,34,8,1.0303030303030303,0.24242424242424243,0.23529411764705882,NA,NA,NA
49138225,NA,Calabar Municipal,Ikot Ansa,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
20866763,NA,Calabar Municipal,Ikot Effanga,2024,396,1873,198,16,0.5,0.04040404040404041,0.08080808080808081,NA,NA,NA
21449187,NA,Calabar Municipal,Ikot Ansa,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
49463828,NA,Calabar Municipal,Ikot Ansa,2024,61,339,64,47,1.0491803278688525,0.7704918032786885,0.734375,NA,NA,NA
13601359,NA,Calabar Municipal,Ediba/Anong,2024,126,337,86,65,0.6825396825396826,0.5158730158730159,0.7558139534883721,NA,NA,NA
50138937,NA,Calabar Municipal,Ikot Omin,2024,4,9,4,0,1,0,0,NA,NA,NA
72238005,NA,Calabar Municipal,Ikot Effanga,2024,145,384,114,48,0.7862068965517242,0.3310344827586207,0.42105263157894735,NA,NA,NA
78898214,NA,Calabar Municipal,Diamond,2024,0,1,0,1,NA,NA,NA,NA,NA,NA
82510221,NA,Calabar Municipal,Ikot Effanga,2024,17,50,16,8,0.9411764705882353,0.47058823529411764,0.5,NA,NA,NA
61009934,NA,Calabar Municipal,Ikot Omin,2024,8,14,8,3,1,0.375,0.375,NA,NA,NA
70790082,NA,Calabar Municipal,Ikot Effanga,2024,44,396,51,65,1.1590909090909092,1.4772727272727273,1.2745098039215685,NA,NA,NA
81670277,NA,Calabar Municipal,Kasuk,2024,30,46,24,3,0.8,0.1,0.125,NA,NA,NA
87577816,NA,Calabar Municipal,Ikot Omin,2024,14,42,14,8,1,0.5714285714285714,0.5714285714285714,NA,NA,NA
16811037,NA,Calabar Municipal,Ikot Omin,2024,300,828,266,128,0.8866666666666667,0.4266666666666667,0.48120300751879697,NA,NA,NA
21782580,NA,Calabar Municipal,Ikot Effanga,2024,4,21,4,1,1,0.25,0.25,NA,NA,NA
32522477,NA,Calabar Municipal,Ikot Omin,2024,52,65,51,0,0.9807692307692307,0,0,NA,NA,NA
32606269,NA,Calabar Municipal,Ikot Omin,2024,39,101,35,15,0.8974358974358975,0.38461538461538464,0.42857142857142855,NA,NA,NA
61925154,NA,Odukpani,Odukpani Central,2024,61,114,59,4,0.9672131147540983,0.06557377049180328,0.06779661016949153,NA,NA,NA
26565437,NA,Odukpani,Odukpani Central,2024,32,79,34,13,1.0625,0.40625,0.38235294117647056,NA,NA,NA
16933459,NA,Calabar Municipal,Ikot Omin,2024,137,516,151,67,1.102189781021898,0.48905109489051096,0.44370860927152317,NA,NA,NA
73525312,NA,Calabar Municipal,Ikot Effanga,2024,46,117,36,18,0.782608695652174,0.391304347826087,0.5,NA,NA,NA
86475934,NA,Odukpani,Odukpani Central,2024,43,85,38,11,0.8837209302325582,0.2558139534883721,0.2894736842105263,NA,NA,NA
28258671,NA,Odukpani,Adiabo-Efut,2024,61,147,61,9,1,0.14754098360655737,0.14754098360655737,NA,NA,NA
84907302,NA,Akamkpa,Awi,2024,222,767,189,102,0.8513513513513513,0.4594594594594595,0.5396825396825397,NA,NA,NA
84157645,NA,Odukpani,Odot,2024,64,167,63,27,0.984375,0.421875,0.42857142857142855,NA,NA,NA
65815596,NA,Yakurr,Ikpakapit,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
16970736,NA,Odukpani,Odot,2024,69,150,69,10,1,0.14492753623188406,0.14492753623188406,NA,NA,NA
58586037,NA,Odukpani,Onimankiong,2024,86,172,55,34,0.6395348837209303,0.3953488372093023,0.6181818181818182,NA,NA,NA
61998868,NA,Odukpani,Ekori-Anaku,2024,128,230,115,15,0.8984375,0.1171875,0.13043478260869565,NA,NA,NA
61895610,NA,Odukpani,Onimankiong,2024,109,245,102,29,0.9357798165137615,0.26605504587155965,0.28431372549019607,NA,NA,NA
19280762,NA,Odukpani,Odukpani Central,2024,117,290,79,35,0.6752136752136753,0.29914529914529914,0.4430379746835443,NA,NA,NA
42180853,NA,Akamkpa,Mbarakom,2024,24,124,23,23,0.9583333333333334,0.9583333333333334,1,NA,NA,NA
51415069,NA,Akamkpa,Awi,2024,13,24,13,5,1,0.38461538461538464,0.38461538461538464,NA,NA,NA
34754122,NA,Calabar Municipal,Ikot Omin,2024,5,6,6,0,1.2,0,0,NA,NA,NA
19571405,NA,Akamkpa,Akamkpa Urban,2024,185,553,187,95,1.0108108108108107,0.5135135135135135,0.5080213903743316,NA,NA,NA
84210044,NA,Biase,Ehom,2024,19,69,19,17,1,0.8947368421052632,0.8947368421052632,NA,NA,NA
19282900,NA,Biase,Ehom,2024,146,343,144,56,0.9863013698630136,0.3835616438356164,0.3888888888888889,NA,NA,NA
60271939,NA,Akamkpa,Uyanga,2024,25,63,26,3,1.04,0.12,0.11538461538461539,NA,NA,NA
67558775,NA,Akamkpa,Mbarakom,2024,41,77,41,7,1,0.17073170731707318,0.17073170731707318,NA,NA,NA
41541729,NA,Odukpani,Onimankiong,2024,122,241,121,12,0.9918032786885246,0.09836065573770492,0.09917355371900827,NA,NA,NA
55716793,NA,Akamkpa,Uyanga,2024,106,260,97,40,0.9150943396226415,0.37735849056603776,0.41237113402061853,NA,NA,NA
30803944,NA,Akamkpa,Akamkpa Urban,2024,56,135,54,22,0.9642857142857143,0.39285714285714285,0.4074074074074074,NA,NA,NA
17137898,NA,Akamkpa,Uyanga,2024,61,128,52,13,0.8524590163934426,0.21311475409836064,0.25,NA,NA,NA
14703676,NA,Akamkpa,Uyanga,2024,69,205,59,43,0.855072463768116,0.6231884057971014,0.7288135593220338,NA,NA,NA
43055043,NA,Akamkpa,Akamkpa Urban,2024,44,99,38,17,0.8636363636363636,0.38636363636363635,0.4473684210526316,NA,NA,NA
39219619,NA,Akamkpa,Mbarakom,2024,197,548,164,78,0.8324873096446701,0.39593908629441626,0.47560975609756095,NA,NA,NA
35750413,NA,Akamkpa,Akamkpa Urban,2024,312,1162,255,70,0.8173076923076923,0.22435897435897437,0.27450980392156865,NA,NA,NA
29938327,NA,Akamkpa,Akamkpa Urban,2024,39,74,38,7,0.9743589743589743,0.1794871794871795,0.18421052631578946,NA,NA,NA
43648589,NA,Obubra,Iyami,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
16582483,NA,Biase,Umon North,2024,29,89,24,14,0.8275862068965517,0.4827586206896552,0.5833333333333334,NA,NA,NA
28202128,NA,Biase,Ehom,2024,59,208,58,51,0.9830508474576272,0.864406779661017,0.8793103448275862,NA,NA,NA
50655731,NA,Biase,Umon South,2024,20,46,20,10,1,0.5,0.5,NA,NA,NA
20584682,NA,Biase,Ehom,2024,50,177,41,35,0.82,0.7,0.8536585365853658,NA,NA,NA
24767021,NA,Akamkpa,Uyanga,2024,82,188,78,30,0.9512195121951219,0.36585365853658536,0.38461538461538464,NA,NA,NA
34024228,NA,Biase,Akpet Abini,2024,57,109,46,19,0.8070175438596491,0.3333333333333333,0.41304347826086957,NA,NA,NA
76666788,NA,Akamkpa,Uyanga,2024,38,106,40,16,1.0526315789473684,0.42105263157894735,0.4,NA,NA,NA
29476991,NA,Yakurr,Mkpani/Agoi,2024,265,793,246,133,0.9283018867924528,0.5018867924528302,0.540650406504065,NA,NA,NA
84199440,NA,Yakurr,Mkpani/Agoi,2024,34,158,34,33,1,0.9705882352941176,0.9705882352941176,NA,NA,NA
34874267,NA,Yakurr,Mkpani/Agoi,2024,159,578,143,126,0.89937106918239,0.7924528301886793,0.8811188811188811,NA,NA,NA
75042878,NA,Yakurr,Mkpani/Agoi,2024,122,287,97,57,0.7950819672131147,0.4672131147540984,0.5876288659793815,NA,NA,NA
36253409,NA,Yakurr,Mkpani/Agoi,2024,26,59,22,12,0.8461538461538461,0.46153846153846156,0.5454545454545454,NA,NA,NA
55492502,NA,Akamkpa,Akamkpa Urban,2024,100,196,82,17,0.82,0.17,0.2073170731707317,NA,NA,NA
57838902,NA,Yakurr,Ajere,2024,18,89,18,17,1,0.9444444444444444,0.9444444444444444,NA,NA,NA
75490726,NA,Yakurr,Ntan,2024,108,283,108,49,1,0.4537037037037037,0.4537037037037037,NA,NA,NA
26087906,NA,Abi,Imabana 2,2024,110,385,110,82,1,0.7454545454545455,0.7454545454545455,NA,NA,NA
57190045,NA,Yakurr,Ijom,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
75378165,NA,Biase,Akpet Abini,2024,67,195,62,37,0.9253731343283582,0.5522388059701493,0.5967741935483871,NA,NA,NA
38899338,NA,Yakurr,Ntan,2024,157,630,139,104,0.8853503184713376,0.6624203821656051,0.7482014388489209,NA,NA,NA
65259591,NA,Yakurr,Abanamkpai,2024,140,490,133,81,0.95,0.5785714285714286,0.6090225563909775,NA,NA,NA
45200767,NA,Yakurr,Mkpolo/Ukpawen,2024,11,34,11,6,1,0.5454545454545454,0.5454545454545454,NA,NA,NA
58867938,NA,Yakurr,Mkpani/Agoi,2024,27,110,26,21,0.9629629629629629,0.7777777777777778,0.8076923076923077,NA,NA,NA
48875419,NA,Yakurr,Mkpani/Agoi,2024,124,377,113,78,0.9112903225806451,0.6290322580645161,0.6902654867256637,NA,NA,NA
76620338,NA,Yakurr,Mkpolo/Ukpawen,2024,131,451,130,75,0.9923664122137404,0.5725190839694656,0.5769230769230769,NA,NA,NA
69289910,NA,Yakurr,Mkpani/Agoi,2024,62,193,48,36,0.7741935483870968,0.5806451612903226,0.75,NA,NA,NA
48242838,NA,Obubra,Iyami,2024,124,476,121,95,0.9758064516129032,0.7661290322580645,0.7851239669421488,NA,NA,NA
38934931,NA,Yakurr,Mkpani/Agoi,2024,32,103,30,21,0.9375,0.65625,0.7,NA,NA,NA
13292225,NA,Akamkpa,Iko,2024,60,154,51,31,0.85,0.5166666666666667,0.6078431372549019,NA,NA,NA
67380709,NA,Obubra,Iyami,2024,87,358,86,73,0.9885057471264368,0.8390804597701149,0.8488372093023255,NA,NA,NA
39296496,NA,Yakurr,Ajere,2024,74,467,71,86,0.9594594594594594,1.162162162162162,1.2112676056338028,NA,NA,NA
85368661,NA,Obubra,Ofat,2024,31,81,25,21,0.8064516129032258,0.6774193548387096,0.84,NA,NA,NA
49171679,NA,Abi,Imabana 1,2024,232,574,239,91,1.0301724137931034,0.3922413793103448,0.3807531380753138,NA,NA,NA
51685011,NA,Abi,Imabana 2,2024,40,106,47,20,1.175,0.5,0.425531914893617,NA,NA,NA
33074769,NA,Yakurr,Assiga,2024,53,223,45,50,0.8490566037735849,0.9433962264150944,1.1111111111111112,NA,NA,NA
84331232,NA,Abi,Imabana 2,2024,69,146,60,21,0.8695652173913043,0.30434782608695654,0.35,NA,NA,NA
75756597,NA,Yakurr,Mkpani/Agoi,2024,35,166,28,30,0.8,0.8571428571428571,1.0714285714285714,NA,NA,NA
58894627,NA,Yakurr,Inyima/Ekpeti,2024,130,369,128,56,0.9846153846153847,0.4307692307692308,0.4375,NA,NA,NA
16238157,NA,Yakurr,Assiga,2024,37,163,38,55,1.027027027027027,1.4864864864864864,1.4473684210526316,NA,NA,NA
42667667,NA,Yakurr,Assiga,2024,38,93,38,13,1,0.34210526315789475,0.34210526315789475,NA,NA,NA
57724263,NA,Yakurr,Assiga,2024,40,216,35,40,0.875,1,1.1428571428571428,NA,NA,NA
75466218,NA,Obubra,Ofat,2024,63,243,61,54,0.9682539682539683,0.8571428571428571,0.8852459016393442,NA,NA,NA
34876386,NA,Yakurr,Inyima/Ekpeti,2024,94,225,94,32,1,0.3404255319148936,0.3404255319148936,NA,NA,NA
61904903,NA,Obubra,Ofat,2024,122,483,112,109,0.9180327868852459,0.8934426229508197,0.9732142857142857,NA,NA,NA
75676716,NA,Obubra,Ofat,2024,94,289,84,56,0.8936170212765957,0.5957446808510638,0.6666666666666666,NA,NA,NA
26236968,NA,Obubra,Ofodua,2024,23,89,25,16,1.0869565217391304,0.6956521739130435,0.64,NA,NA,NA
60183500,NA,Obubra,Etinan Urban 1,2024,42,172,41,43,0.9761904761904762,1.0238095238095237,1.048780487804878,NA,NA,NA
16816030,NA,Obubra,Ababene,2024,137,685,116,95,0.8467153284671532,0.6934306569343066,0.8189655172413793,NA,NA,NA
33162957,NA,Obubra,Ofodua,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
42634172,NA,Obubra,Ababene,2024,108,358,99,88,0.9166666666666666,0.8148148148148148,0.8888888888888888,NA,NA,NA
79585621,NA,Obubra,Apiapum,2024,48,175,38,40,0.7916666666666666,0.8333333333333334,1.0526315789473684,NA,NA,NA
27359688,NA,Obubra,Ofat,2024,87,288,73,55,0.8390804597701149,0.632183908045977,0.7534246575342466,NA,NA,NA
45243634,NA,Obubra,Ofodua,2024,27,106,27,23,1,0.8518518518518519,0.8518518518518519,NA,NA,NA
75282889,NA,Obubra,Ofodua,2024,45,178,44,33,0.9777777777777777,0.7333333333333333,0.75,NA,NA,NA
74608377,NA,Obubra,Ofodua,2024,124,414,133,69,1.0725806451612903,0.5564516129032258,0.518796992481203,NA,NA,NA
22444868,NA,Obubra,Ovonum,2024,12,37,12,7,1,0.5833333333333334,0.5833333333333334,NA,NA,NA
72895184,NA,Obubra,Ovonum,2024,81,259,65,52,0.8024691358024691,0.6419753086419753,0.8,NA,NA,NA
86920226,NA,Obubra,Osopong 1,2024,51,129,36,25,0.7058823529411765,0.49019607843137253,0.6944444444444444,NA,NA,NA
53333237,NA,Obubra,Apiapum,2024,38,158,38,40,1,1.0526315789473684,1.0526315789473684,NA,NA,NA
14238344,NA,Obubra,Ovonum,2024,172,505,161,88,0.936046511627907,0.5116279069767442,0.546583850931677,NA,NA,NA
28513789,NA,Obubra,Apiapum,2024,141,425,135,91,0.9574468085106383,0.6453900709219859,0.674074074074074,NA,NA,NA
52960415,NA,Obubra,Etinan Urban 1,2024,0,0,0,0,NA,NA,NA,NA,NA,NA
69664949,NA,Obubra,Ababene,2024,102,319,105,67,1.0294117647058822,0.6568627450980392,0.638095238095238,NA,NA,NA
68317787,NA,Obubra,Etinan Urban 1,2024,36,92,31,19,0.8611111111111112,0.5277777777777778,0.6129032258064516,NA,NA,NA
73985934,NA,Obubra,Apiapum,2024,56,132,42,24,0.75,0.42857142857142855,0.5714285714285714,NA,NA,NA
35614739,NA,Obubra,Apiapum,2024,34,132,34,28,1,0.8235294117647058,0.8235294117647058,NA,NA,NA
43993535,NA,Obubra,Etinan Urban 1,2024,227,596,177,89,0.7797356828193832,0.3920704845814978,0.5028248587570622,NA,NA,NA
61563169,NA,Obubra,Etinan Urban 1,2024,33,99,33,16,1,0.48484848484848486,0.48484848484848486,NA,NA,NA
21561850,NA,Obubra,Etinan Urban 1,2024,37,92,34,15,0.918918918918919,0.40540540540540543,0.4411764705882353,NA,NA,NA
34858789,NA,Obubra,Osopong 1,2024,29,73,35,11,1.206896551724138,0.3793103448275862,0.3142857142857143,NA,NA,NA
56650810,NA,Obubra,Osopong 1,2024,67,290,58,70,0.8656716417910447,1.044776119402985,1.206896551724138,NA,NA,NA
23736838,NA,Obubra,Etinan Urban 1,2024,98,286,98,51,1,0.5204081632653061,0.5204081632653061,NA,NA,NA
51987303,NA,Obubra,Etinan Urban 1,2024,35,80,33,15,0.9428571428571428,0.42857142857142855,0.45454545454545453,NA,NA,NA
39950833,NA,Obubra,Etinan Urban 1,2024,57,178,57,35,1,0.6140350877192983,0.6140350877192983,NA,NA,NA
54716582,NA,Obubra,Osopong 1,2024,35,94,36,14,1.0285714285714285,0.4,0.3888888888888889,NA,NA,NA
15407061,NA,Obubra,Ofunbongha Yala,2024,212,400,129,95,0.6084905660377359,0.4481132075471698,0.7364341085271318,NA,NA,NA
12791951,NA,Obubra,Osopong 1,2024,60,248,60,61,1,1.0166666666666666,1.0166666666666666,NA,NA,NA
16246080,NA,Obubra,Iyami,2024,79,287,70,51,0.8860759493670886,0.6455696202531646,0.7285714285714285,NA,NA,NA
42446873,NA,Yala,Igede,2024,29,97,30,23,1.0344827586206897,0.7931034482758621,0.7666666666666667,NA,NA,NA
37364831,NA,Bakassi,Esighi,2024,50,158,47,31,0.94,0.62,0.6595744680851063,NA,NA,NA
50839265,NA,Bakassi,Efut Esighi,2024,31,127,32,28,1.032258064516129,0.9032258064516129,0.875,NA,NA,NA
15928780,NA,Bakassi,Efut Esighi,2024,40,82,45,1,1.125,0.025,0.022222222222222223,NA,NA,NA
36448346,NA,Bakassi,Efut Esighi,2024,50,93,46,4,0.92,0.08,0.08695652173913043,NA,NA,NA
38527480,NA,Bakassi,Efut Esighi,2024,41,98,44,13,1.0731707317073171,0.3170731707317073,0.29545454545454547,NA,NA,NA
75059777,NA,Bakassi,Esighi,2024,35,86,26,5,0.7428571428571429,0.14285714285714285,0.19230769230769232,NA,NA,NA
40420714,NA,Bakassi,Esighi,2024,82,205,80,33,0.975609756097561,0.4024390243902439,0.4125,NA,NA,NA
28098002,NA,Bakassi,Nsidung,2024,53,139,51,15,0.9622641509433962,0.2830188679245283,0.29411764705882354,NA,NA,NA
18302736,NA,Bakassi,Nsidung,2024,39,79,39,2,1,0.05128205128205128,0.05128205128205128,NA,NA,NA
37144056,NA,Bakassi,Nsidung,2024,51,104,48,1,0.9411764705882353,0.0196078431372549,0.020833333333333332,NA,NA,NA
40865602,NA,Bakassi,Abakpa (Abakaliki),2024,33,86,47,0,1.4242424242424243,0,0,NA,NA,NA
83361935,NA,Akpabuyo,Edet Nsa,2024,95,252,95,25,1,0.2631578947368421,0.2631578947368421,NA,NA,NA
28353243,NA,Akpabuyo,Edem Odo,2024,80,206,80,48,1,0.6,0.6,NA,NA,NA
62393640,NA,Akpabuyo,Effanga Offiong,2024,94,152,48,19,0.5106382978723404,0.20212765957446807,0.3958333333333333,NA,NA,NA
18718290,NA,Akpabuyo,Edet Nsa,2024,205,347,205,17,1,0.08292682926829269,0.08292682926829269,NA,NA,NA
72999994,NA,Akpabuyo,Edem Odo,2024,143,286,107,24,0.7482517482517482,0.16783216783216784,0.22429906542056074,NA,NA,NA
54914417,NA,Akpabuyo,Ikot Nakanda,2024,123,265,122,32,0.991869918699187,0.2601626016260163,0.26229508196721313,NA,NA,NA
19766923,NA,Akpabuyo,Edem Odo,2024,108,324,103,62,0.9537037037037037,0.5740740740740741,0.6019417475728155,NA,NA,NA
39450660,NA,Akpabuyo,Edet Nsa,2024,46,139,44,15,0.9565217391304348,0.32608695652173914,0.3409090909090909,NA,NA,NA
71676575,NA,Akpabuyo,Ikot Nakanda,2024,149,329,149,41,1,0.2751677852348993,0.2751677852348993,NA,NA,NA
59160213,NA,Akpabuyo,Ikot Nakanda,2024,176,460,216,65,1.2272727272727273,0.3693181818181818,0.30092592592592593,NA,NA,NA
27827043,NA,Akpabuyo,Eneyo South,2024,60,192,54,36,0.9,0.6,0.6666666666666666,NA,NA,NA
20955491,NA,Bakassi,Ikot Iwang,2024,60,122,59,13,0.9833333333333333,0.21666666666666667,0.22033898305084745,NA,NA,NA
86910513,NA,Bakassi,Ekpri Ikang,2024,59,93,40,12,0.6779661016949152,0.2033898305084746,0.3,NA,NA,NA
57406671,NA,Bakassi,Ifiang Nsung,2024,38,84,33,12,0.868421052631579,0.3157894736842105,0.36363636363636365,NA,NA,NA
81787071,NA,Bakassi,Ekpri Ikang,2024,36,124,35,26,0.9722222222222222,0.7222222222222222,0.7428571428571429,NA,NA,NA
70265329,NA,Bakassi,Nsidung,2024,39,72,39,2,1,0.05128205128205128,0.05128205128205128,NA,NA,NA
18771401,NA,Bakassi,Esighi,2024,28,53,22,0,0.7857142857142857,0,0,NA,NA,NA
85530079,NA,Bakassi,Ikang,2024,42,102,42,10,1,0.23809523809523808,0.23809523809523808,NA,NA,NA
42377240,NA,Bakassi,Ikang,2024,13,18,11,2,0.8461538461538461,0.15384615384615385,0.18181818181818182,NA,NA,NA
29711798,NA,Bakassi,Ine Abasi,2024,48,122,42,18,0.875,0.375,0.42857142857142855,NA,NA,NA
17084612,NA,Bakassi,Ikot Iwang,2024,48,128,46,22,0.9583333333333334,0.4583333333333333,0.4782608695652174,NA,NA,NA
21238998,NA,Bakassi,Ikang,2024,330,756,291,97,0.8818181818181818,0.29393939393939394,0.3333333333333333,NA,NA,NA
19029809,NA,Bakassi,Ikang,2024,68,148,61,15,0.8970588235294118,0.22058823529411764,0.2459016393442623,NA,NA,NA
34000957,NA,Bakassi,Ekpri Ikang,2024,93,342,93,55,1,0.5913978494623656,0.5913978494623656,NA,NA,NA
22304163,NA,Bakassi,Ikot Iwang,2024,44,139,41,38,0.9318181818181818,0.8636363636363636,0.926829268292683,NA,NA,NA
82573806,NA,Bakassi,Abakpa (Abakaliki),2024,25,94,23,21,0.92,0.84,0.9130434782608695,NA,NA,NA
25308492,NA,Bakassi,Nsidung,2024,43,108,44,16,1.0232558139534884,0.37209302325581395,0.36363636363636365,NA,NA,NA
67324882,NA,Bakassi,Abakpa (Abakaliki),2024,47,112,42,10,0.8936170212765957,0.2127659574468085,0.23809523809523808,NA,NA,NA
65559149,NA,Akpabuyo,Ikot Eyo,2024,12,36,8,0,0.6666666666666666,0,0,NA,NA,NA
44577754,NA,Akpabuyo,Ikot Eyo,2024,52,211,41,53,0.7884615384615384,1.0192307692307692,1.2926829268292683,NA,NA,NA
65310426,NA,Akpabuyo,Ikot Eyo,2024,64,172,56,10,0.875,0.15625,0.17857142857142858,NA,NA,NA
54808004,NA,Bakassi,Ifiang Ayong,2024,42,84,45,7,1.0714285714285714,0.16666666666666666,0.15555555555555556,NA,NA,NA
31683482,NA,Akpabuyo,Ikot Nakanda,2024,255,273,72,79,0.2823529411764706,0.30980392156862746,1.0972222222222223,NA,NA,NA
60310140,NA,Akpabuyo,Ikot Nakanda,2024,77,207,89,31,1.155844155844156,0.4025974025974026,0.34831460674157305,NA,NA,NA
51438384,NA,Bakassi,Ekpri Ikang,2024,66,142,62,22,0.9393939393939394,0.3333333333333333,0.3548387096774194,NA,NA,NA
45881673,NA,Bakassi,Ifiang Nsung,2024,58,114,52,3,0.896551724137931,0.05172413793103448,0.057692307692307696,NA,NA,NA
75319742,NA,Bakassi,Abakpa (Abakaliki),2024,44,96,42,4,0.9545454545454546,0.09090909090909091,0.09523809523809523,NA,NA,NA
